KS,AD,pKS,pAD
0.154922189193915,-0.3101517524943895,0.48550360813748616,0.5082
0.15203706941773037,-0.4802264025377604,0.5092023222349676,0.6183
0.13337121874453575,0.12182898254185257,0.6708468426875774,0.3155
0.14294457072914846,-0.5774742649566438,0.586672920932625,0.6846
0.16410211575450254,0.03411545356334881,0.4135208667738412,0.3511
0.18840706417205805,0.17638997293066078,0.2568213851370116,0.296
0.14456198636125198,-0.2702052796707829,0.5725760036417304,0.488
0.173937751355132,0.5693021400523244,0.3442493401326852,0.1881
0.15238678090575275,-0.41332464672084,0.5060811636706628,0.5646
0.11199510403916768,-0.8623002241974981,0.8479399846666471,0.9025
0.15986186396223115,1.0206309184985813,0.4460204222388279,0.1176
0.11942647315964329,-0.7351472019056717,0.7907188438435422,0.8079
0.15234306696974995,-0.375291454448627,0.5065511107119482,0.5458
0.15496590312991781,0.5511296651917984,0.48500301376648186,0.1903
0.16418954362650814,0.14814592422098918,0.4129478323820372,0.2977
0.17328204231509006,0.10720787480247208,0.34869326098869646,0.3103
0.25314740339220143,1.9608059113545233,0.05115839451551736,0.0477
0.1098968351110334,-0.748777728506176,0.8630076477786475,0.8175
0.1495890890015737,-0.3576277158157464,0.5297009477058501,0.5377
0.12926210876027278,-0.01667929886858065,0.7071100174376038,0.3649
0.19610071690855044,0.7339248371065958,0.21755303578318266,0.1624
0.13302150725651338,-0.024831498632239636,0.6739143767038644,0.3673
0.18062598356356005,-0.29674915243709327,0.301681374131514,0.4981
0.25686308795243923,1.51828040969353,0.04597529625477689,0.0749
0.18810106662003848,-0.16215759967997054,0.25840999973241596,0.4354
0.13153523343241824,-0.44935176683603867,0.6870849617331906,0.5973
0.11877076411960133,-0.5740525141900923,0.7957258462505908,0.6886
0.11807134114355657,-0.6313212689118537,0.8014619267070792,0.7206
0.2064609197412135,1.3705525354825094,0.17198829051703504,0.0854
0.12764469312816926,-0.5848722917372267,0.7210668093729086,0.6899
0.26578073089701,1.0816999721841218,0.0352547922558543,0.1081
